coditen_cli,descricao,codbarras,ncm,ex_ncm,natu_tabela,natu_codnature,cst_in,cst_out,aliq_in_pis,aliq_out_pis,aliq_in_cofins,aliq_out_cofins,conferido,cest,cst_in_icms,cst_out_icms,aliq_in_icms,aliq_out_icms,bc_dentro,bc_fora,cson
7896635194237,MIKA MASSA PARA TAPIOCA 500G,07896635194237,,00,,,,,,,,,0,,,,,,,,
7896635194244,MIKA MASSA PARA TAPIOCA 1KG,07896635194244,,00,,,,,,,,,0,,,,,,,,
7896635194275,MIKA MOLHO DE PIMENTA SUAVE 900ML,07896635194275,,00,,,,,,,,,0,,,,,,,,
7896635194329,MIKA BICARBONATO DE SODIO 500G,07896635194329,,00,,,,,,,,,0,,,,,,,,
7896635194336,MIKA BEBELA BISC. POLVILHO TRAD. 45G,07896635194336,,00,,,,,,,,,0,,,,,,,,
7896635194398,MIKA BEBELA BISC. POLVILHO TRAD. 80G,07896635194398,,00,,,,,,,,,0,,,,,,,,
7896635194404,MIKA BEBELA BISC. POLVILHO QUEIJO 80G,07896635194404,,00,,,,,,,,,0,,,,,,,,
7896635194411,MIKA BEBELA BISC. POLVILHO PIZZA 80G,07896635194411,,00,,,,,,,,,0,,,,,,,,
7896635194459,MIKA BEBELA SEQUILOS LEITE 300G,07896635194459,,00,,,,,,,,,0,,,,,,,,
7896635194466,MIKA BEBELA SEQUILOS LARANJA 300G,07896635194466,,00,,,,,,,,,0,,,,,,,,
7896635194640,MIKA CAVALINHA 20G,07896635194640,,00,,,,,,,,,0,,,,,,,,
7896635194701,MIKA HIBISCO 25G,07896635194701,,00,,,,,,,,,0,,,,,,,,
7896635194725,MIKA MACELA 15G,07896635194725,,00,,,,,,,,,0,,,,,,,,
7896635194732,MIKA MELISSA 20G,07896635194732,,00,,,,,,,,,0,,,,,,,,
7896635194763,MIKA CANELA DE VELHO 30G,07896635194763,,00,,,,,,,,,0,,,,,,,,
7896635194862,MIKA ANIS ESTRELADO 20G,07896635194862,,00,,,,,,,,,0,,,,,,,,
7896690801958,POLYLAR CERA AMARELA 750ML,07896690801958,,00,,,,,,,,,0,,,,,,,,
7896708005019,AGUA BRUNADO CGAS 500ML,07896708005019,,00,,,,,,,,,0,,,,,,,,
7896708015001,AGUA BRUNADO SGAS 15L,07896708015001,,00,,,,,,,,,0,,,,,,,,
7896708049709,AGUA BRUNADO SGAS 497ML,07896708049709,,00,,,,,,,,,0,,,,,,,,
7896733600241,ALVO ESSENCIA. DAMA DA NOITE 140ML,07896733600241,,00,,,,,,,,,0,,,,,,,,
7896733600258,ALVO ESSENCIA PINHO E LIMAO 140ML,07896733600258,,00,,,,,,,,,0,,,,,,,,
7896733600289,ALVO ESSENCIA. TALCO 140ML,07896733600289,,00,,,,,,,,,0,,,,,,,,
7896733600333,ALVO ESSENCIA. FLORAL 140ML,07896733600333,,00,,,,,,,,,0,,,,,,,,
7896733600562,ALVO ESSENCIA. QUARTO DE BEBE 140ML,07896733600562,,00,,,,,,,,,0,,,,,,,,
7896733600579,ALVO ESSENCIA. LAVANDA 140ML,07896733600579,,00,,,,,,,,,0,,,,,,,,
7896733600623,ALVO ESSENCIA. JASMIM 140ML,07896733600623,,00,,,,,,,,,0,,,,,,,,
7896733600661,ALVO ESSENCIA. EUCALIPTO 140ML,07896733600661,,00,,,,,,,,,0,,,,,,,,
7896739500026,XAROPE DE GUARANA TIBIRICA 900ML,07896739500026,,00,,,,,,,,,0,,,,,,,,
7896741500052,XAROPE DE GROSELHA TIBIRICA 900ML,07896741500052,,00,,,,,,,,,0,,,,,,,,
7896745800745,SODABEL 99 SODA CAUSTICA PT 1KG,07896745800745,,00,,,,,,,,,0,,,,,,,,
7896763621001,PAULISTA MAC C OVOS ESPAGUETE 500G,07896763621001,,00,,,,,,,,,0,,,,,,,,
7896763621018,PAULISTA MAC C OVOS PARAFUSO 500G,07896763621018,,00,,,,,,,,,0,,,,,,,,
7896763621025,PAULISTA MAC C OVOS ESPIRAL 500G,07896763621025,,00,,,,,,,,,0,,,,,,,,
7896763621094,PAULISTA MAC C OVOS TORTIGLIONI 500G,07896763621094,,00,,,,,,,,,0,,,,,,,,
7896763621223,PAULISTA MAC C OVOS PENNE 500G,07896763621223,,00,,,,,,,,,0,,,,,,,,
7896763621773,PAULISTA MASSA LASANHA 200G,07896763621773,,00,,,,,,,,,0,,,,,,,,
7896785450771,SINGER OLEO LUBRIFICANTE MULT. 100ML,07896785450771,,00,,,,,,,,,0,,,,,,,,
7896806700014,LEITE DE ROSAS 60ML,07896806700014,,00,,,,,,,,,0,,,,,,,,
7896806700021,LEITE DE ROSAS TRAD 100 ML,07896806700021,,00,,,,,,,,,0,,,,,,,,
7896825202100,DOCE S. DE LEITE 9800 KG -PROVINCIA,07896825202100,,00,,,,,,,,,0,,,,,,,,
7896902200913,FARMAX ACETONA BLUE 100ML,07896902200913,,00,,,,,,,,,0,,,,,,,,
7896902201163,FARMAX AGUA OXIG 20 VOL,07896902201163,,00,,,,,,,,,0,,,,,,,,
7896902204508,FARMAX AGUA OXIG 40VOL,07896902204508,,00,,,,,,,,,0,,,,,,,,
7896902210646,FARMAX AGUA OXIGENADA VOL 40 90ML,07896902210646,,00,,,,,,,,,0,,,,,,,,
7896931611346,CAMPO LARGO TINTO SUAVE 750ML,07896931611346,,00,,,,,,,,,0,,,,,,,,
7896931611353,CAMPO LARGO TINTO SECO 750ML,07896931611353,,00,,,,,,,,,0,,,,,,,,
7896931611377,CAMPO LARGO BRANCO SECO 750ML,07896931611377,,00,,,,,,,,,0,,,,,,,,
7896961802004,GRANJA CAMPO VERDE LIVRE OVO CAIPIRA C10 UNID,07896961802004,,00,,,,,,,,,0,,,,,,,,
7897071214015,MARTIM SACO ALVEJADO EXTRA 50CMX70CM REF1401,07897071214015,,00,,,,,,,,,0,,,,,,,,
7897071215906,MARTIM SACO ALVEJADO PLUS 50X70CM,07897071215906,,00,,,,,,,,,0,,,,,,,,
7897071221600,MARTIMFELPA PANO FELPUDO EST. GOURMET REF 2160,07897071221600,,00,,,,,,,,,0,,,,,,,,
7897078300926,DOM FIORELO OVOS DE CODORNA 300G,07897078300926,,00,,,,,,,,,0,,,,,,,,
7897081700836,LACBOM LEITE UHT INTEGRAL 1L,07897081700836,,00,,,,,,,,,0,,,,,,,,
7897081700843,LACBOM LEITE UHT DESNATADO 1L,07897081700843,,00,,,,,,,,,0,,,,,,,,
7897081700898,LACBOM LEITE UHT ZERO LACTOSE 1L,07897081700898,,00,,,,,,,,,0,,,,,,,,
7897081701055,LACBOM CHOCOLATE PRONTO 1L,07897081701055,,00,,,,,,,,,0,,,,,,,,
7897090173980,GENIOS BROCOLIS UNID,07897090173980,,00,,,,,,,,,0,,,,,,,,
7897090173997,GENIOS COUVE FLOR UND,07897090173997,,00,,,,,,,,,0,,,,,,,,
7897144965516,ROMITEC CADERNO CAPA DURA 300FLS C/15 MAT.,07897144965516,,00,,,,,,,,,0,,,,,,,,
7897144966278,ROMITEC CADERNO CAPA DURA BROC. 96FLS,07897144966278,,00,,,,,,,,,0,,,,,,,,
7897144968913,ROMITEC CADERNO CAPA DURA 200FLS C/10 MAT.,07897144968913,,00,,,,,,,,,0,,,,,,,,
7897176000018,SOL SABAO BARRA C5 UNID,07897176000018,,00,,,,,,,,,0,,,,,,,,
7897176000025,TOP SABAO BARRA NEUTRO C/5,07897176000025,,00,,,,,,,,,0,,,,,,,,
7897184700030,COMBRILHO CERA INCOLOR/BRANCA 800ML,07897184700030,,00,,,,,,,,,0,,,,,,,,
7897184700054,PRATIC LAR LIMPA ALUMINIO MACA 500ML,07897184700054,,00,,,,,,,,,0,,,,,,,,
7897184700061,PRATIC LAR LIMPA ALUMINIO LIMAO 500ML,07897184700061,,00,,,,,,,,,0,,,,,,,,
7897184700078,PRATIC LAR LIMPA ALUMINIO NEUTRO 500ML,07897184700078,,00,,,,,,,,,0,,,,,,,,
7897184700085,PRATICLAR AMACIANTE BABY 2L,07897184700085,,00,,,,,,,,,0,,,,,,,,
7897184700108,PRATICLAR AMACIANTE PANDI 2L,07897184700108,,00,,,,,,,,,0,,,,,,,,
7897184700115,PRATICLAR AMACIANTE SOFT 2L,07897184700115,,00,,,,,,,,,0,,,,,,,,
7897184700122,PRATICLAR DESINF CITRUS 2L,07897184700122,,00,,,,,,,,,0,,,,,,,,
7897184700139,PRATICLAR DESINF EUCALIPTO 2L,07897184700139,,00,,,,,,,,,0,,,,,,,,
7897184700146,PRATICLAR DESINF FLORAL 2L,07897184700146,,00,,,,,,,,,0,,,,,,,,
7897184700153,PRATICLAR DESINF LAVANDA 2L,07897184700153,,00,,,,,,,,,0,,,,,,,,
7897184700184,PRATICLAR DESINF PINHO 2L,07897184700184,,00,,,,,,,,,0,,,,,,,,
7897195921837,LIFE SUCO MARACUJA DA FAZENDA 1LT,07897195921837,,00,,,,,,,,,0,,,,,,,,
7897195921844,LIFE SUCO LIMONADA DA FAZENDA 1LT,07897195921844,,00,,,,,,,,,0,,,,,,,,
7897195921868,LIFE SUCO GOIABA DA FAZENDA 1LT,07897195921868,,00,,,,,,,,,0,,,,,,,,
7897195921875,LIFE SUCO UVA DA FAZENDA 1LT,07897195921875,,00,,,,,,,,,0,,,,,,,,
7897195921899,LIFE SUCO LARANJA DA FAZENDA 1LT,07897195921899,,00,,,,,,,,,0,,,,,,,,
7897256233169,LEO E LEO BORRACHA BRANCA UNID.,07897256233169,,00,,,,,,,,,0,,,,,,,,
7897256260011,LEO E LEO APONTADOR SIMPLES UNID.,07897256260011,,00,,,,,,,,,0,,,,,,,,
7897272111021,KI TEMPERO TORRESMINHO 25G,07897272111021,,00,,,,,,,,,0,,,,,,,,
7897275000407,KUYABA ENC FITA ISOLANTE 5M,07897275000407,,00,,,,,,,,,0,,,,,,,,
7897275000636,KUYABA ENC PINO ADAPT. 2P T 10A- 250V,07897275000636,,00,,,,,,,,,0,,,,,,,,
7897275000698,KUYABA ENC PINO MACHO 250V,07897275000698,,00,,,,,,,,,0,,,,,,,,
7897275000995,KUYABA ENC SOQUETE C/RABICHO,07897275000995,,00,,,,,,,,,0,,,,,,,,
7897275001350,KUYABA ENC EXTENCAO MULTIPLA 5M,07897275001350,,00,,,,,,,,,0,,,,,,,,
7897275010185,KUYABA ENC AGULHEIRO CESTINHA 20PCS,07897275010185,,00,,,,,,,,,0,,,,,,,,
7897275011038,KUYABA ENC RALO JAPONES P/PIA GDE,07897275011038,,00,,,,,,,,,0,,,,,,,,
7897275011595,KUYABA ENC TORNEIRA P/BEBEDOURO,07897275011595,,00,,,,,,,,,0,,,,,,,,
7897275012554,KUYABA ENC RALO P/PIA AMERICANA,07897275012554,,00,,,,,,,,,0,,,,,,,,
7897275013377,KUYABA ENC AGULHA PCOSTURA GRANDE 3UN,07897275013377,,00,,,,,,,,,0,,,,,,,,
7897275020177,KUYABA ENC ESCOVA PATA PATA PQ,07897275020177,,00,,,,,,,,,0,,,,,,,,
7897275021020,KUYABA ENC PENTE FINO,07897275021020,,00,,,,,,,,,0,,,,,,,,
7897275021099,KUYABA ENC PINCA P/SOBRANCELHA,07897275021099,,00,,,,,,,,,0,,,,,,,,
7897275040267,KUYABA ENC BUCHA C/PARAFUSO N6,07897275040267,,00,,,,,,,,,0,,,,,,,,
7897275040274,KUYABA ENC BUCHA C/PARAFUSO N-8,07897275040274,,00,,,,,,,,,0,,,,,,,,
7897275040281,KUYABA ENC BUCHA C/PARAFUSO N-10,07897275040281,,00,,,,,,,,,0,,,,,,,,
7897275041448,KUYABA ENC PINCEL P/PITURA E2,07897275041448,,00,,,,,,,,,0,,,,,,,,
7897275041479,KUYABA ENC PINCEL P/PITURA F/2 1/2,07897275041479,,00,,,,,,,,,0,,,,,,,,
7897275041714,KUYABA ENC SERRINHA P SEGUETA,07897275041714,,00,,,,,,,,,0,,,,,,,,
7897275050099,KUYABA ENC BICO P/TORN 34X12,07897275050099,,00,,,,,,,,,0,,,,,,,,
7897275050204,KUYABA ENC COLA P/TUBOS DE PVC 17G,07897275050204,,00,,,,,,,,,0,,,,,,,,
7897275050488,KUYABA ENC TORN. PLAST 12,07897275050488,,00,,,,,,,,,0,,,,,,,,
7897275050914,KUYABA ENC TORN. PLAST LONGA 12,07897275050914,,00,,,,,,,,,0,,,,,,,,
7897275050921,KUYABA ENC TORNEIRA PLAS. P/JARDIN,07897275050921,,00,,,,,,,,,0,,,,,,,,
7897384700021,BOREDA PAPEL ALUMINIO 45CMX75MT,07897384700021,,00,,,,,,,,,0,,,,,,,,
7897388600310,GUIRADO RODO PLASTICO C/CABO 30CM,07897388600310,,00,,,,,,,,,0,,,,,,,,
7897388601867,GUIRADO RODO LUXO METALICO C/ CABO 40 CM,07897388601867,,00,,,,,,,,,0,,,,,,,,
7897395007089,CACILDIS CERV. PURO MALTE L.NECK 350ML,07897395007089,,00,,,,,,,,,0,,,,,,,,
7897395010119,ITAIPAVA PREMIUM LONG 355ML,07897395010119,,00,,,,,,,,,0,,,,,,,,
7897395010126,ITAIPAVA LONG PILSEN 355ML,07897395010126,,00,,,,,,,,,0,,,,,,,,
7897395010164,ITAIPAVA MALZBIER LONG 355ML,07897395010164,,00,,,,,,,,,0,,,,,,,,
7897395020170,CRYSTAL CERV PETRA LONG 355ML,07897395020170,,00,,,,,,,,,0,,,,,,,,
7897395020194,ITAIPAVA MALZBIER LATA 350ML,07897395020194,,00,,,,,,,,,0,,,,,,,,
7897395020217,ITAIPAVA LATAO 473ML,07897395020217,,00,,,,,,,,,0,,,,,,,,
7897395031602,TNT ENERGY DRINK 269ML,07897395031602,,00,,,,,,,,,0,,,,,,,,
7897395031657,TNT ENERGY DRINK ZERO 269ML,07897395031657,,00,,,,,,,,,0,,,,,,,,
7897395031923,IRONAGE ISOTONICO TANGERINA 500ML,07897395031923,,00,,,,,,,,,0,,,,,,,,
7897395031954,IRONAGE ISOTONICO LIMAO 500ML,07897395031954,,00,,,,,,,,,0,,,,,,,,
7897395031985,IRONAGE ISOTONICO UVA 500ML,07897395031985,,00,,,,,,,,,0,,,,,,,,
7897395032012,IRONAGE ISOTONICO LARANJA 500ML,07897395032012,,00,,,,,,,,,0,,,,,,,,
7897395033002,TNT ENERGY DRINK MACA VERDE 269ML,07897395033002,,00,,,,,,,,,0,,,,,,,,
7897395033057,TNT ENERGY DRINK TANGERINA 269ML,07897395033057,,00,,,,,,,,,0,,,,,,,,
7897395040307,ITAIPAVA CERV LATA 269ML,07897395040307,,00,,,,,,,,,0,,,,,,,,
7897395040390,ITAIPAVA CERV LATA S/ALCOOL 00 350ML,07897395040390,,00,,,,,,,,,0,,,,,,,,
7897395040468,ITAIPAVA CERV LONG SALCOOL 00 355ML,07897395040468,,00,,,,,,,,,0,,,,,,,,
7897395060107,CRYSTAL CERV LATA 350ML,07897395060107,,00,,,,,,,,,0,,,,,,,,
7897395060237,CRYSTAL CERV LATAO 473ML,07897395060237,,00,,,,,,,,,0,,,,,,,,
7897395099138,BLUE SPIRIT ICE VD 275ML,07897395099138,,00,,,,,,,,,0,,,,,,,,
7897395099299,PETRA CERV PURO MALTE 269ML,07897395099299,,00,,,,,,,,,0,,,,,,,,
7897395099329,PETRA CERV PURO MALTE 350ML,07897395099329,,00,,,,,,,,,0,,,,,,,,
7897395099343,PETRA CERV PURO MALTE L. NECK 355ML,07897395099343,,00,,,,,,,,,0,,,,,,,,
7897395099367,PETRA CERV PURO MALTE 600ML,07897395099367,,00,,,,,,,,,0,,,,,,,,
7897395099565,TNT ENERG ACAI/GUAR TAURINA 269ML,07897395099565,,00,,,,,,,,,0,,,,,,,,
7897395099596,TNT ENERG CITRUS TAURINA 269ML,07897395099596,,00,,,,,,,,,0,,,,,,,,
7897395099626,TNT ENERG PESSEGO TAURINA 269ML,07897395099626,,00,,,,,,,,,0,,,,,,,,
7897417400072,MARAJA REFR GUARANA ZERO 2L,07897417400072,,00,,,,,,,,,0,,,,,,,,
7897417400140,MARAJA REFR GUARANA 2L,07897417400140,,00,,,,,,,,,0,,,,,,,,
7897417400157,MARAJA REFR LARANJA 2L,07897417400157,,00,,,,,,,,,0,,,,,,,,
7897417400171,MARAJA REFR LIMAO 2L,07897417400171,,00,,,,,,,,,0,,,,,,,,
7897417400744,MARAJA REFR GUARANA C ACAI 2L,07897417400744,,00,,,,,,,,,0,,,,,,,,
7897417401703,MARAJA REFR ICE COLA 2L,07897417401703,,00,,,,,,,,,0,,,,,,,,
7897417402694,KITUBAINA GUARANA 2L,07897417402694,,00,,,,,,,,,0,,,,,,,,
7897417402854,MARAJA KITUBAINA LT 265ML,07897417402854,,00,,,,,,,,,0,,,,,,,,
7897417402878,MARAJA REFR KITUBAINA 500ML,07897417402878,,00,,,,,,,,,0,,,,,,,,
7897417405138,NINO BEB DE FRUTA CITRICAS 2LT,07897417405138,,00,,,,,,,,,0,,,,,,,,
7897487300739,SAO ROQUE BOMBA TERERE LISA SIMPLES 1UND,07897487300739,,00,,,,,,,,,0,,,,,,,,
7897517206086,FUGINI MOLHO DE TOMATE SACHE 340G,07897517206086,,00,,,,,,,,,0,,,,,,,,
7897532501203,OVOS YABUTA DE CODORNA C30,07897532501203,,00,,,,,,,,,0,,,,,,,,
7897644389911,PANTANEIRO PALMITO EM CONSERVA 300G,07897644389911,,00,,,,,,,,,0,,,,,,,,
7897664171701,ALBANY HIDRATACAO INTENSA 85G,07897664171701,,00,,,,,,,,,0,,,,,,,,
7897664171732,ALBANY HOMEM CONTROLE DE ODOR 85G,07897664171732,,00,,,,,,,,,0,,,,,,,,
7897744500049,COALA AROMATIZANTE EUCALIPTO 140ML,07897744500049,,00,,,,,,,,,0,,,,,,,,
7897744500070,COALA AROMATIZANTE PINHO 140ML,07897744500070,,00,,,,,,,,,0,,,,,,,,
7897744500131,COALA AROMATIZANTE GLOBULOS 140ML,07897744500131,,00,,,,,,,,,0,,,,,,,,
7897744500148,COALA AROMATIZANTE LIMAO 140ML,07897744500148,,00,,,,,,,,,0,,,,,,,,
7897744500186,COALA AROMATIZANTE CITRONELA 140ML,07897744500186,,00,,,,,,,,,0,,,,,,,,
7897744500544,COALA AROMATIZANTE TALCO 140ML,07897744500544,,00,,,,,,,,,0,,,,,,,,
7897744500636,COALA AROMATIZANTE ALGAS MARINHAS 140ML,07897744500636,,00,,,,,,,,,0,,,,,,,,
7897753100018,COMAJUL LEITE 1L,07897753100018,,00,,,,,,,,,0,,,,,,,,
7897753100230,COMAJUL DOCE DE LEITE 400G,07897753100230,,00,,,,,,,,,0,,,,,,,,
7897753100261,COMAJUL BEBIDA LACTEA MORANGO 1L,07897753100261,,00,,,,,,,,,0,,,,,,,,
7897753100278,COMAJUL BEBIDA LACTEA COCO 1L,07897753100278,,00,,,,,,,,,0,,,,,,,,
7897753100285,COMAJUL BEBIDA LACTEA PESSEGO 1L,07897753100285,,00,,,,,,,,,0,,,,,,,,
7897753100421,COMAJUL REQUEIJAO 190G,07897753100421,,00,,,,,,,,,0,,,,,,,,
7897753100438,COMAJUL IOGURTE MORANGO 900G,07897753100438,,00,,,,,,,,,0,,,,,,,,
7897753100513,COMAJUL BEBIDA LACTEA AMEIXA 1L,07897753100513,,00,,,,,,,,,0,,,,,,,,
7897753100605,COMAJUL BEBIDA LACT. BANANAAVEIA MEL 1L,07897753100605,,00,,,,,,,,,0,,,,,,,,
7897753100636,COMAJUL LEITEBOM PET 1L,07897753100636,,00,,,,,,,,,0,,,,,,,,
7897753102500,COMAJUL MANTEIGA 250G,07897753102500,,00,,,,,,,,,0,,,,,,,,
7897797700014,QUEROSENE CALYPSO 800ML,07897797700014,,00,,,,,,,,,0,,,,,,,,
7897822802232,ZALEANA COADOR DE PANO CB MADEIRA PEQ,07897822802232,,00,,,,,,,,,0,,,,,,,,
7897923002333,FEIJAO NOVA GERACAO 1KG,07897923002333,,00,,,,,,,,,0,,,,,,,,
7897923022195,FEIJAO DA CASA 1KG,07897923022195,,00,,,,,,,,,0,,,,,,,,
7897923022201,FEIJAO PRETO DA CASA 1KG,07897923022201,,00,,,,,,,,,0,,,,,,,,
7898001670031,PAO DA CASA PAO 14 GRAOS 350G,07898001670031,,00,,,,,,,,,0,,,,,,,,
7898001670116,PAO DA CASA INTEGRAL 400G,07898001670116,,00,,,,,,,,,0,,,,,,,,
7898001670147,PAO DA CASA BISNAGUINHA 250G,07898001670147,,00,,,,,,,,,0,,,,,,,,
7898001670154,PAO DA CASA PAO DE FORMA SUAVE 400G,07898001670154,,00,,,,,,,,,0,,,,,,,,
7898001670192,PAO DA CASA HAMBURGUER 400G,07898001670192,,00,,,,,,,,,0,,,,,,,,
7898001670215,PAO DA CASA HOT DOG 300G,07898001670215,,00,,,,,,,,,0,,,,,,,,
7898001671397,PAO DA CASA MINI HOT DOG 300G,07898001671397,,00,,,,,,,,,0,,,,,,,,
7898001671410,PAO DA CASA BISC POLVILHO 80G,07898001671410,,00,,,,,,,,,0,,,,,,,,
7898001671472,PAO DA CASA MASSA P PIZZA,07898001671472,,00,,,,,,,,,0,,,,,,,,
7898001671670,PAO DA CASA PAO DE FORMA INTEGRAL 350G,07898001671670,,00,,,,,,,,,0,,,,,,,,
7898007823523,CHILENO CHA DE CAMOMILA 10G,07898007823523,,00,,,,,,,,,0,,,,,,,,
7898007823530,CHILENO CHA DE ERVA DOCE 10G,07898007823530,,00,,,,,,,,,0,,,,,,,,
7898007823554,CHILENO CHA DE CAPIM CIDREIRA 10G,07898007823554,,00,,,,,,,,,0,,,,,,,,
7898007823578,CHILENO CHA PRETO 10G,07898007823578,,00,,,,,,,,,0,,,,,,,,
7898007824056,CHILENO CHA VERDE HORTELAALECRIM 10G,07898007824056,,00,,,,,,,,,0,,,,,,,,
7898007824285,CHILENO CHA MISTO 10G,07898007824285,,00,,,,,,,,,0,,,,,,,,
7898024830177,VEJA X14 TIRA LIMO BANHEIRO 500ML,07898024830177,,00,,,,,,,,,0,,,,,,,,
7898024830184,VEJA X14 TIRA LIMO REFIL 500ML,07898024830184,,00,,,,,,,,,0,,,,,,,,
7898026440015,CAIPIRA COADOR DE PANO C/1 UNID.,07898026440015,,00,,,,,,,,,0,,,,,,,,
7898026440046,PRATICA FLANELA 28CMX38CM C/1 UNID.,07898026440046,,00,,,,,,,,,0,,,,,,,,
7898036432031,DEPOCA UVA RED USA 500G,07898036432031,,00,,,,,,,,,0,,,,,,,,
7898036432048,DEPOCA UVA BENITAKA 500G,07898036432048,,00,,,,,,,,,0,,,,,,,,
7898036432161,DEPOCA FRUTAS UVA NIAGARA 500G,07898036432161,,00,,,,,,,,,0,,,,,,,,
7898036437579,MORANGO BAND. 250G,07898036437579,,00,,,,,,,,,0,,,,,,,,
7898043100053,TROPICAL CANINHA 490ML,07898043100053,,00,,,,,,,,,0,,,,,,,,
7898043100114,TROPICAL CATUABA 490ML,07898043100114,,00,,,,,,,,,0,,,,,,,,
7898043100138,TROPICAL JURUBEBA 490ML,07898043100138,,00,,,,,,,,,0,,,,,,,,
7898045700060,VAL GOIABADA DISCO 300G,07898045700060,,00,,,,,,,,,0,,,,,,,,
7898045700268,VAL DOCE DE GOIABA CREMOSO PT 400G,07898045700268,,00,,,,,,,,,0,,,,,,,,
7898045700466,VAL KETCHUP TRAD. 400G,07898045700466,,00,,,,,,,,,0,,,,,,,,
7898045700497,VAL MOLHO DE PIMENTA 150ML,07898045700497,,00,,,,,,,,,0,,,,,,,,
7898045701586,VAL MARROM GLACE 600G,07898045701586,,00,,,,,,,,,0,,,,,,,,
7898045701654,VAL SUCO CONCENTRADO GOIABA 500ML,07898045701654,,00,,,,,,,,,0,,,,,,,,
7898045701678,VAL SUCO CONCENTRADO CAJU 500ML,07898045701678,,00,,,,,,,,,0,,,,,,,,
7898050900042,BAMBOO ESPETINHOS DE BAMBU C100 UNID.,07898050900042,,00,,,,,,,,,0,,,,,,,,
7898051681605,ITAJA ALCOOL EM GEL MULTIUSO 500G,07898051681605,,00,,,,,,,,,0,,,,,,,,
7898061120019,INDAIA SABAO DE COCO BARRA 200G,07898061120019,,00,,,,,,,,,0,,,,,,,,
7898062753711,DAIANA FUMO DESFIADO 37G,07898062753711,,00,,,,,,,,,0,,,,,,,,
7898067340404,SANTA MASSA PAO DE ALHO 400G,07898067340404,,00,,,,,,,,,0,,,,,,,,
7898067340503,SANTA MASSA PAO DE ALHO PICANTE 400G,07898067340503,,00,,,,,,,,,0,,,,,,,,
7898067950023,CLINOFF LENCOS UMEDECIDOS C75 REFIL,07898067950023,,00,,,,,,,,,0,,,,,,,,
7898067950085,CLIN OFF LENCOS UMEDECIDOS ROSA C/75,07898067950085,,00,,,,,,,,,0,,,,,,,,
7898067951488,CLIN OFFF FRALDA DESC. SUPER SEQ. PLUS TAM.M C/20,07898067951488,,00,,,,,,,,,0,,,,,,,,
7898067951495,CLIN OFFF FRALDA DESC. SUPER SEQ. PLUS TAM.G C/18,07898067951495,,00,,,,,,,,,0,,,,,,,,
7898075649995,CAMPO BELO AZEITONA VERDE CONSERVA 180G,07898075649995,,00,,,,,,,,,0,,,,,,,,
7898086021568,RATOMAX VENENO P RATO 25G,07898086021568,,00,,,,,,,,,0,,,,,,,,
7898088980344,KOPATEX SACO ALVEJADO 45CMX68CM,07898088980344,,00,,,,,,,,,0,,,,,,,,
7898095296506,COTTON LINE BOLAS DE ALGODAO COLORIDA 40G,07898095296506,,00,,,,,,,,,0,,,,,,,,
7898095754525,YUPPIE CAT SABOR PEIXE 1KG,07898095754525,,00,,,,,,,,,0,,,,,,,,
7898095754587,YUPPIE CAT MIX ADULTO 1KG,07898095754587,,00,,,,,,,,,0,,,,,,,,
7898112977029,ZALEANA COADOR PANO CB MADEIRA GRANDE,07898112977029,,00,,,,,,,,,0,,,,,,,,
7898125370015,TIO ALVINO ARROZ 5KG,07898125370015,,00,,,,,,,,,0,,,,,,,,
7898142863798,ARCOR CHOC TABLETE AO LEITE 80G,07898142863798,,00,,,,,,,,,0,,,,,,,,
7898142863873,ARCOR CHOC TABLETE MEIO AMARGO 80G,07898142863873,,00,,,,,,,,,0,,,,,,,,
7898142863910,ARCOR CHOC TABLETE BRIGADEIRO 80G,07898142863910,,00,,,,,,,,,0,,,,,,,,
7898142863934,ARCOR CHOC TABLETE CHOC. BRANCO 80G,07898142863934,,00,,,,,,,,,0,,,,,,,,
7898142863972,ARCOR CHOC TABLETE ROCKLETS 80G,07898142863972,,00,,,,,,,,,0,,,,,,,,
7898155900039,CHEF PALMITO DE ACAI INTEIRO 300G,07898155900039,,00,,,,,,,,,0,,,,,,,,
7898155900268,CHEF PALMITO DE ACAI 120G,07898155900268,,00,,,,,,,,,0,,,,,,,,
7898172662200,ANHANGUERA ALCOOL 46 1L,07898172662200,,00,,,,,,,,,0,,,,,,,,
7898178360018,LEVE BRISA PEDRA SANITARIA SACHE 25G,07898178360018,,00,,,,,,,,,0,,,,,,,,
7898178360049,LEVE BRISA NAFTALINA 25G,07898178360049,,00,,,,,,,,,0,,,,,,,,
7898191110010,PURISSIMA AGUA MINERAL S GAS 497ML,07898191110010,,00,,,,,,,,,0,,,,,,,,
7898191110058,PURISSIMA AGUA MINERAL 1.5L,07898191110058,,00,,,,,,,,,0,,,,,,,,
7898191110065,AGUA PURISSIMA 6L,07898191110065,,00,,,,,,,,,0,,,,,,,,
7898191110119,PURISSIMA AGUA MINERAL C/GAS 500ML,07898191110119,,00,,,,,,,,,0,,,,,,,,
7898191110249,PURISSIMA AGUA MINERAL C/ GAS 1.5L,07898191110249,,00,,,,,,,,,0,,,,,,,,
7898205924404,VERDE CAMPO WHEY BEB LAC BANANA 250ML,07898205924404,,00,,,,,,,,,0,,,,,,,,
7898206500010,NATIVE ACUCAR CRISTAL ORGANICO 1KG,07898206500010,,00,,,,,,,,,0,,,,,,,,
